ADAM17 AKT AKT_1 AKT_PIK3C AKT_SGK ALK ALK_2 ALK_IGFR AR AR_1 ATM ATR_1 ATR_2 ATR_3 ATR_4 Azacytidine BCL2 BCL2_2 BCL2_3 BCL2_BCL2L1 BCL2_BCL2L1_BCL2L2 BCL2L1 BIRC5 BRAF_2 BRAF_M BRAF_M2 BRAF_VEGFR2 Carboplatin CarboTaxol CD19 CHEK1 CHK1 Chloroquine Cisplatin CSNK2A1 CSNK2A1_2 Docetaxel Doxorubicin EG5 EGFR EGFR_2 ERBB ESR1 ESR1_1 ESR1_2 ESR1_3 FASN FGFR FGFR4 FNTA_FNTB FOLFIRI FOLFOX Gemcitabine gSEC HDAC_4 HDAC1_HDAC3 HSP90 IAP IAP_2 IGFR_2 IGFR_3 IGFR_4 IKBK JAK MAP2K MAP2K_1 MAP2K_3 MAP2K_RAF MET MET_2 MET_ALK MTOR MTOR_1 MTOR_2 MTOR_3 MTOR_4 MTOR_5 NAE Oxaliplatin PARP1 PARP1_2 PDGFR_Ab PI3KCD PIK3C PIK3C_2 PIK3C_MTOR PIK3C_MTOR_2 PIK3CA_2 PIK3CA_3 PIK3CA_4 PIK3CB PIK3CB_PIK3CD PIM1 PIP5K1 PRKC PRKDC_2 Proteasome Proteasome_2 PTK2 PTK2_2 SLC16A4 SN38 SRC SYK TKI TKI_2 TNF TNFSF10 TNKS_PARP6 TOP2 TOP2_2 Topotecan TTK TYMS VEGF Vinorelbine WEE1 WNT
KU-19-19 23.8089277673294 46.1798608728645 41.790167324118 11.8106799267544 24.6489513141746 16.1864599520609 8.4728680568749 30.507116125717 19.1839509431089 22.950031581859 35.1511133053509 17.5552331678432 19.8160416885796 7.83515824792324 54.0996960256388 14.5784220669493 23.5367580784825 24.1849591055597 16.2333090921358 51.4048181601536 22.464032571365 21.7035242779046 14.5573092107693 5.79750058884205 19.372238953501 41.2995346796764 20.9620410367146 31.9736122745174 23.9476907725861 10.2042979986911 49.4282168934585 13.1126658993786 23.617611256201 52.6341619156456 9.69229429415783 25.7852061640138 29.9810822444474 22.6515280902301 54.1825418048762 27.2973707567904 19.9882530988043 49.0528660730514 25.8006129807729 15.0253664785634 12.8214702692357 21.70032994511 22.366691825225 59.7949845060098 14.6477792197431 14.5408709862194 10.5233397724261 13.0563176369881 42.125383037122 9.94248546415705 49.8897283706954 16.0152004449803 46.2921028889965 43.9089957393925 19.5413834637826 12.4604958877085 22.3411140226299 26.1368968123334 12.1531156909628 30.3906025110657 14.1633042643934 38.2273280686584 35.3210163930714 9.96864163417714 18.4915948032167 11.766187981833 13.083498607655 14.2091909118834 33.8750251928376 16.1803346353265 29.1442984235474 9.84382464542518 14.1409111091185 16.6066407892131 26.4743535958141 30.4875383081789 28.5986612099872 12.9732139841076 18.9352379918834 46.5360471848639 26.5336574029369 29.4390358970681 16.520214672898 16.7103219342982 17.7193608761944 26.6301214095756 27.2691519750962 35.7662593564035 44.7524441252121 26.7502331458047 9.82928780462368 12.1933933466525 8.35119562610568 22.9048839255279 15.0387695730281 22.6532422183331 25.7301805257615 28.2202011319777 8.56720901724234 11.9155115610147 21.4038398813299 11.9112278861559 71.0934147139919 81.8249459589633 24.1906537574767 5.95924457351799 17.3037253246193 12.303188712626 9.42071623004867 12.765011522096 12.0891913666638 21.1467676793465 13.8138949991877 31.8127093568707
LS-513 22.7438730475344 29.0982879390334 39.9328253809831 10.4288511279558 13.1889302887136 10.2646337043272 17.8927634204711 19.5287035403246 5.85326708606243 6.97798444407364 16.464721585022 35.4639077666436 36.7423132393381 67.5744351466404 31.2146390374065 26.9518230725953 18.3489645727042 15.038199390903 12.9435464629212 25.7347431027548 16.2726434645634 20.0381554979972 12.3826597848837 13.9615809660618 15.6100148867838 23.7364033753671 29.8963821140343 16.583319794705 24.7608942357307 12.8682830101979 21.9084619339351 14.9689867995775 28.2726878773273 17.543333602709 20.4501773140191 12.7743851778653 27.2641764382659 24.8671310693951 15.6109998940059 20.8890580320054 10.452874614642 12.2577007608449 14.3978773307346 12.0021314355149 8.99179761120528 18.4675631195512 17.8554564227693 26.7668293076248 14.9398706728266 16.7703374173624 21.1882930335075 26.8796938664256 22.3268715632239 15.8436895371681 34.4026708262951 10.162481721889 28.5596385669824 21.4437452982746 1.8147404260179 40.3929039987993 35.4360195614126 34.1431452028146 13.7018723376726 43.7418109026848 12.904552204662 28.5018272949802 32.726363389411 12.7402779335861 23.6964681875252 12.4520934247446 7.20500153987228 14.0775656862114 30.9544824266323 13.7992292079449 26.6382118587081 11.6546180521715 14.5721117857314 12.2988752229328 31.8048952843108 41.2233530815785 32.6044202148698 11.1390119954355 10.5281976959579 27.5380617948204 19.7886767046743 17.3657202482732 14.4247683225816 43.4812393476629 25.898813591466 14.432916785169 35.2565814678295 21.5710147190548 9.85278667868193 15.9918519637127 10.9428229258222 42.2475697843074 9.67021114593625 15.0073755674586 38.9617843620492 35.1288294507795 16.3209899641197 40.1755576558615 20.0667998303852 15.7168485055819 13.9222855772875 14.51901673484 16.6592418636842 2.96429515772886 13.2041918262035 8.87531845466682 26.0529141320315 20.9089768628142 4.20247019237157 32.5661349916426 13.1731414148862 30.762683985899 12.2088956524497 19.4821119233103
M14 40.0890402542369 53.1864873692621 49.9352724197736 6.68601615441345 46.832768128554 12.6025732185675 16.3659693664366 39.7118227949873 7.07228131964443 8.41143487737919 18.3299358479638 8.61782224290437 7.62060893560978 7.05006247346805 49.1916312338043 14.6875854207886 14.7998382660934 15.4211192638162 10.8763936256501 56.6387661112324 7.90881679864925 16.9043549623309 10.1844788008194 6.80967575848087 9.56161349406049 20.599225996575 13.0432349522162 7.85645854837339 21.5023161376749 10.3879407114362 27.8495988588374 7.97504834590624 16.9701243984771 21.0428465349092 4.63398951011448 19.2349700084817 7.74978938915667 17.7789109189879 21.0123661236451 43.0740207066817 18.2563120687397 57.152537204419 39.6411571869666 18.1473563938376 7.85589764212031 8.38513173214794 32.4381758848385 49.4294167372329 3.96516549674259 8.19827907027351 6.01895245105375 8.49885921779282 16.1943978595528 10.0359095385311 27.5066447177288 7.37392463820713 24.7995335926039 48.4496342418953 0.000296424001443329 12.9213012707765 3.69035330299523 6.12679868486003 4.18798017153682 18.4282047346382 11.5424249688043 49.0923592508437 29.0130148602262 12.8576215432807 14.7033769016873 12.846513556581 10.8852544439544 5.4320122803608 52.9506912929857 11.898479349657 13.9112469975554 6.6140818023338 9.1460488615043 8.88393427013454 7.33193896259119 48.7078864763011 13.8876987066902 12.5972427747397 8.83708349353247 49.6565851317624 43.5931473842537 13.6989094020614 5.66967498916522 9.10725655841692 13.5607718441069 49.0164550636054 6.95404738133235 46.9108885195321 32.2300432119923 35.5997904937963 11.4595469815768 10.0041698960545 11.9102093501297 11.3795845149838 6.11792343663258 5.84811285889106 40.162214527379 6.35183817246969 15.6090435709182 4.43251257767475 4.6036480694639 6.28677359956779 10.4541627753657 6.83499441736125 38.775898728888 8.31412072980709 20.5451653488484 17.1909472577101 2.46763705453333 9.12729444982862 6.02559499017947 18.1245993515271 9.8964055888307 11.5041957188364
MCF7 29.591211025421 40.3830203952555 54.3149442762934 56.683530414609 34.3516062182215 10.9256450157379 16.9124695476327 28.7384880271077 -0.0725192866514338 -0.103893348885497 7.73621745888753 6.7300689416209 8.4010695463314 5.36148283396261 32.1720530593526 69.7928966758256 7.16131909623111 17.4766213777522 62.0607652548126 0.000557976180085816 63.7212790584199 19.4691711006115 56.3584400020018 79.9196440398463 27.4265852207495 87.3861073053948 79.4124832178882 24.6491283856846 25.3495016860426 69.8898342481226 41.0458970289497 67.8952125189493 59.839419093327 13.1872740129249 2.81100150378102 -1.99284352327703e-05 5.44020919304579 17.7240167459664 9.03203305165142 28.796184939412 41.2185331851511 41.1295617286447 27.7747572262164 51.5453207697585 64.2735764606253 55.9155028957702 26.3780901204266 38.2226538602549 6.37405147012518e-05 69.9367217348865 2.42620813497696 5.58607101943025 10.1797237962282 66.8141825259229 63.9813209069823 57.4475864113762 55.2600803496288 27.6166110036159 11.730543384836 23.4622005066219 9.82728538273775 10.1248448757992 -2.83122499789761e-06 43.8585161314501 58.9766944854808 44.4019046144845 31.974539381973 72.0934421344188 62.2935654408004 72.4493317696635 63.890278009519 2.44560581346203 46.938961321221 55.1985015080743 62.7432573830075 60.4213908070332 68.7092832602374 66.8639358242933 12.1770857515926 38.0945958667406 11.848722429864 46.4298655847761 49.6097417937332 45.5005368841953 27.4469870736191 59.2981045229294 57.6394212245536 6.79787946662758 11.2582734986448 28.0173982211826 5.63295105634123 38.9847090777043 -1.22817089133729e-05 32.0034388972588 71.8998933923574 11.4119390761194 69.8675907656932 63.3275571978925 9.64337036928653 7.56767413836654 32.018767792857 5.74467206680575 9.79100906446243 3.3273542931796 42.5501707412885 74.4682858103635 -1.13571767710878e-05 9.656848687029 29.1996224501999 7.54813708087435 16.0040783088464 9.11740269257224 -3.11286152073645 6.10871863769446 7.87462884980263 4.94313768539251 66.8564816721197 1.13431902521372e-05
MDA-MB-157 32.9396265943916 54.3898839859724 59.5922155925848 10.5135678975658 58.2019481811815 1.21708451445451 6.89679200404957 46.945636714581 14.5890767100274 17.3608767494771 18.8465576159521 6.69607762028757 5.81947386400428 4.48857991985328 30.2277427622169 20.6983729154167 19.8578302639048 14.5000391858071 15.0531009938122 56.0671187184933 13.7707592871863 29.3962633231299 16.1556755401534 11.3508939853044 5.33434865037729 26.8335754255861 20.6512441483608 -0.000157505271159025 45.5986002841436 13.9917872246503 0.000282457528530971 13.536087696022 23.6165516808153 16.9524597120232 9.09651098060002 4.58020947851361 -3.06668466941197 4.61873821184307 16.5027545068654 48.1187158975434 18.1466550344975 46.2633176881071 50.568821026865 25.2049243292536 10.5919139025142 16.5616367825479 64.6575514384871 62.3679218415745 5.40740401996818 15.9094223348198 5.03954946945342 6.0174014327748 0.000242988367242091 15.4520019252094 28.3229007823437 14.6663732102533 29.4863826543091 24.8240714767479 0.000217297232852284 5.22495525448658 0.462142200434106 3.05599624422917 3.24349887143157 26.8516741187256 17.2608859611438 56.6081859228219 21.6082923989014 19.9869342064906 22.0482901870679 17.6331861673213 15.3901074370476 5.78286231862895 54.9840201228938 11.9930202108464 6.62486960185458e-06 10.5232495264846 16.2184621625444 13.4992443942127 3.31289748560425 58.5630109342406 5.66674978596852 16.4453667236854 14.0009558572393 56.7851738244306 47.8831367756445 10.6117275660065 8.25885414779867 9.01580357595721 4.37571436097039 48.9987815241686 4.80025276534407 61.9319955630606 56.6741882389143 47.911413897592 16.035404641872 6.78073064477095 15.5273284931234 11.0667373076137 4.49300480192003 0.288972758089047 46.6081114548889 2.05142526648648 20.4563515932155 3.64183198946114 7.51364681560219 10.6998843984546 7.00590391515815 12.7676669686681 65.2734861145492 9.45411324808062 12.8619691405718 16.0251130636006 3.28914435338836 8.30595907405727 6.84499787035233 13.5694728300898 13.0458390505003 14.8702728491956
MDA-MB-175-VII 47.7677187957491 59.0482885756866 55.9671880782247 47.3589238074916 29.0515576010394 16.4441974995645 4.98366272742819 45.0737881907496 17.5294496561669 20.8383213654476 27.4993982978386 33.1993589257531 43.768818946527 11.2967799122896 27.4701009708391 64.7551727314319 22.0107459960868 36.8722897660481 86.9999312836696 28.0568256132314 90.7001405212642 36.2965243177852 52.3004304497882 54.4178428571131 48.2907906031768 82.9150815511866 93.1661020142207 60.0304335429143 66.5697274569535 51.9142921585155 26.4792779596839 99.9997047996872 74.8996339923292 31.1557134042174 5.4203427627182 16.2225008663613 32.4565004277926 12.1335380097408 24.6356351483763 36.8935015086589 30.6200737128707 21.3618432948859 27.7578729690759 35.5978652457462 82.0587191357063 78.866478779005 38.18511970336 53.1996044156258 27.5318281078775 85.4297032739827 20.3973106211483 22.4334836701363 52.1482881713932 47.5613991729773 80.050083048992 99.9997158820945 67.4027808242757 50.4905544105255 23.5823706127219 37.5251982422307 36.1440540415191 41.1299772058888 23.1368014253277 66.6079708516537 53.6534071223039 31.3920116277989 44.7284956701705 52.3319593243595 63.364034197493 67.9164176925684 100.000003459368 19.2734590147692 31.5140532852385 61.119779720336 76.5197872870133 40.7903200396309 64.2574050762355 92.1498812774868 35.5152702181723 54.7317987090434 39.908209111725 37.3712097858392 99.9997197830036 38.8756788994944 34.9842600885541 61.939605996473 99.9996654348666 38.9926292528974 33.6753445958154 20.8065675448617 33.5361028878415 42.5495887223505 28.9695425029799 40.8854561136206 52.3763098322139 29.3380689094639 30.9789219132383 52.4608837128636 27.5579900431238 38.9653828815322 35.7310725206978 35.9809900157127 22.1320623751965 39.6017368420786 36.5015169727408 99.9996945022907 60.3384544389005 69.7271239477346 27.2605253968964 8.05105197166804 12.348215464102 5.08734950237702 12.8409131630471 25.5757164307153 27.2790006521024 19.2301860079454 88.4497557886546 56.2953978092372
MDA-MB-231 52.1088811699293 72.886888915394 64.7492553607544 15.878045276436 62.166970531156 15.0379015636953 13.2654724042118 65.5345159383544 8.83249391223078 10.5339217968694 29.8876434106489 12.1786191947502 10.9329943070044 2.64569980433732 51.3452112492395 16.9287417101749 18.1306255900558 32.0463627575095 16.7373240894799 65.2203028494099 20.7990137889068 26.9888482385086 14.822087623533 14.4059336555819 14.9732204314685 46.2542835298416 17.0732804820694 13.7738628883965 31.8659778932969 15.2727998303512 37.2996679179613 15.5249121389541 22.6436980844379 32.846268932337 12.3790641593557 25.6783779396101 14.8279531484666 15.3193734852429 32.4842097649689 62.6028726090989 28.0149859211926 58.1415771235933 63.4839735821804 23.266864622497 13.5689955241327 22.032771001021 51.669987413708 66.9539020379009 10.5721144252257 15.1301151580469 6.33591156897914 6.73561205538055 30.2799768173865 14.7854892733598 39.3043392151742 16.5389127830855 40.9187504327377 40.2991373802248 36.0497638691822 11.8628788736194 11.5153310147966 13.6185847251934 8.1574745402004 19.8791515254459 14.3231165081304 56.5038387209642 32.3037283743764 14.5872777061938 16.4249067364513 14.8454062159864 15.7796757325001 8.35239896058358 68.9844095785319 13.7935711973679 19.1105437438493 13.2653629617368 14.912025610805 15.5000716329979 14.6175284604494 54.6335343591724 17.981077754633 14.1630408512586 16.3462761400848 68.4171454866567 58.4403371075023 21.8975695570051 17.0640865786897 11.8925826408389 9.04549339985475 55.1801779606248 18.8815320712187 64.2125582666243 60.7685004820619 58.1383765856554 13.8569605940103 7.88784270115952 14.5067170773567 19.6773499102438 7.68346584383642 13.5573342724812 65.3640998993288 12.675363510401 25.8590350774205 12.049719795663 12.9505144348515 15.7434660857074 35.8350156253548 83.9492685334833 66.8850719370827 4.87615818488048 16.2270583029489 17.6359809387607 9.54909501572616 9.75740044867689 7.39203806973655 19.4108043511565 14.1268836299374 24.5613790664086
MDA-MB-361 28.6351586377405 50.6645626723854 63.1237210164691 66.3626040483444 30.1564130164225 6.31863365124733 4.9861531519582 32.226541274489 9.3480559217265 11.1729682073018 14.2628042163143 10.1902293984687 14.840821837514 5.99972429584816 24.3327437395707 66.6600926125031 13.9106163017481 26.2015141202107 71.142381514991 40.6747318686863 66.0905120348026 32.1697743365601 63.8287307127211 64.711082856595 13.529799169623 62.3337574083035 65.6406788589465 52.2983974172746 7.98754842670356 69.0170412596458 48.4923563083477 64.595893471909 60.0721202909153 20.3126885664083 6.40793837905953 22.429971103529 19.1965972627141 10.0743998121514 18.4737716104478 24.038425228876 47.3463558685629 48.1236652375162 32.4061401101759 56.7774422575821 69.1103824743416 59.0428202235507 27.8035909493449 56.8598665783281 8.40625951772064 64.8736448920601 0.96602225351613 1.88115028265631 49.4979574861748 63.7760868772599 60.9100082884366 65.6734519655813 64.9035966490228 45.4566066629528 16.8245588517356 4.99984113019458 11.0487528886198 10.9602576907642 6.86091868088938 52.6762077025505 59.0275839197749 43.4963696137619 16.085365602068 62.3457771732073 66.2702601299789 65.1756275848286 66.6624704340089 10.3162965627048 48.5104561178818 64.0284734100677 65.5620828398194 66.035676919067 68.6980813402637 66.1905925809479 12.4807304687598 53.2638274658702 11.6698550835424 48.7681661638406 66.7053011450093 53.1692100150114 20.7551504273866 67.4567808619789 67.310950523857 7.14867995143285 4.68235825827207 28.9317494322202 14.9784595878184 52.895487297896 34.022033765222 26.3717512010043 65.557312138495 5.52385378968574 67.1151103600591 65.4724118326054 8.67299973470392 12.8043569326978 36.5206260457327 11.7321524966494 14.3656415070322 9.87702456578755 49.9590433474114 66.4181283287376 20.9037339772696 40.7401680938512 25.1480714559051 2.3693537474518 1.92356932534938 0.938476844414587 1.18024638842243 2.58349920447801 9.64121081930966 -1.25898564130551 67.901700895015 8.92203056266382
MDA-MB-415 25.0373452731298 49.5843296000779 60.1497458940637 15.9386264425099 13.3261958660071 12.0966507016248 12.2646119148787 24.6581501160709 10.2046109671805 12.145910544607 13.6262831741653 15.141256347632 15.0326388257722 6.85199160882055 36.2339261395109 15.9416783133876 16.0104023091091 23.9570226609912 18.0378003788753 29.0810219557927 21.3638010580173 15.7645523516095 15.6403782556017 9.40610372402547 23.2926871122945 29.0287459490458 18.7886326731975 62.2979841501181 52.1110216238415 14.9047399564607 72.1982874183687 14.2410901118095 26.456731908592 18.6457612618957 8.33455482919951 13.6303586345999 20.5068948110342 18.5866917937628 21.1996126953022 19.0980086122524 15.7035239435051 19.0351555082611 16.5507597483045 15.6768960861187 14.4251510152684 11.6020978100757 18.7939049034758 36.2878655789522 12.5673925046274 16.0271206109226 7.10404609356454 13.3669841944595 41.6377954919053 13.8070719100964 24.9851784574828 17.1234312329361 24.6908902139533 34.7224280179298 7.96372972360832 15.3390516420368 28.6734967614851 28.9482107744031 9.01357297806676 31.8659012832596 15.9771151113156 36.5671429465082 31.9817286151049 14.6219452608174 16.155537452372 17.6047400528805 21.1789738906865 1.32635207051614 50.8990972287144 16.9895840299224 12.6304689420174 10.7218515785999 16.4014438169753 17.33073434536 18.918258125463 20.2639370516873 17.8275734537288 14.0131932258144 18.081179143458 52.1885774819494 17.0885827697111 17.4671850540713 16.356862651281 17.6859344429701 12.2400189457889 16.4279635084464 28.7172486610724 31.7161186100704 18.246409741109 16.7136110569238 14.5626457380096 15.9993597991779 14.0742400996682 15.4287416907655 16.9726146366696 27.391867952799 17.9561043130644 17.288105959157 18.9881011232024 13.5292278181453 21.8149523773737 13.8205586276776 21.5833001463637 34.5621333377079 15.7933486786937 3.23494566188333 22.1865585184055 12.7602297345509 6.67973688151843 11.8551515038675 10.158010497081 21.2719571548049 16.4469125988175 25.7211400433339
MDA-MB-436 66.0790256186887 68.7600532263502 71.1790315651785 20.1320400336121 63.2233822267995 19.0247867724104 21.5465278241339 56.3991444708921 10.7179404220022 12.7230872855413 31.9149124416394 19.1696253876178 25.4239667770867 8.07103708118738 45.4514579441152 30.1167433965208 20.0682717496992 33.151428337225 27.1272930359099 63.7874621641445 34.6453830923871 38.2794994831364 23.4386172321189 21.1690614931365 28.9937457746972 85.1230830847005 32.6520143715879 11.3319436861912 61.8994682600023 22.1816818091776 41.9441457596957 27.07315272993 53.8687168929559 34.9880304784811 12.9125444377045 31.170265231449 20.5442331104552 15.3886979959631 33.5986185846558 64.2066321463634 42.0669262435901 58.7693726722285 54.1453304352391 33.5571340435243 26.7538076410264 66.5979816122777 61.9680310185247 64.7132212933919 17.4339556646968 28.6700196015581 8.00604599529871 8.7559360849465 6.32309098741626 18.9328271924752 60.9402501612849 30.6688620645007 52.9287583734326 38.6515627350146 35.9797868723348 24.5884314071767 16.9023331433971 18.0833643110863 13.9975528447332 32.6653490132014 25.5621801342288 60.6352271826719 50.0408633004158 25.0783345140906 31.623136517155 27.3946564937032 29.7048969142578 13.2983225738329 64.4761690410802 21.9053327861607 47.5291514735044 16.9105873467061 25.9216260773896 33.1653464274769 19.572464572623 59.6978934986162 21.2491430009544 25.0022056483306 29.399241332329 69.0277303928297 71.2141433973368 29.7366955378273 24.758808423953 18.6228898704256 15.0975564133341 64.3525047205271 20.5389500537498 66.5032095574897 66.0345503244318 63.6992273844989 25.0315870049572 13.2598956372276 21.4987047171199 26.9892370719358 14.4924238891641 22.5167285258976 62.1943733521656 18.8077473535956 24.224080959143 15.9589185982602 20.104024866145 28.1677700369908 33.6947118795681 93.5881983436348 65.6174735010739 10.5042382132106 25.7729299651596 22.902843933729 6.73234379483651 12.7184228243155 10.6889694178688 29.5226087404317 26.9181378561389 28.5129500087615
MDA-MB-453 38.8189989458078 42.4432377758342 42.3778676411165 9.02412710599756 37.2041495855347 5.44368266390649 12.0884576202723 30.2281115901711 -1.31305697913821 -1.58908270859157 14.8111562900889 4.62889889960857 1.02336100218776 -2.32922651206499 29.0101849332728 4.66834556350528 8.23645543376905 29.4758917658614 10.1273463870694 35.6043277809885 15.510234308594 16.9179843280536 9.14605248796525 9.63519801527304 16.7806260132994 57.5683026814692 11.1848580121471 5.7450053602824 7.28407345707942 8.38180936988556 3.4088620101125 8.54122027534201 11.9428171731679 15.4750028845494 5.04577139397132 5.45893995597353 -2.36527744631374 8.06874798379128 14.2513221723637 30.5599739331094 10.909234164199 33.1414783556489 28.409441382111 15.9047013709296 12.9782581096339 21.8459294197608 33.2924712823572 41.3957081463762 2.59607150306973 11.5444995574728 6.24759284923532 6.52666559949293 6.98384740147919 5.22561167800806 22.7082709473998 11.0619909885658 22.8306689493047 55.1679193618883 99.9996961259722 14.2084203404205 -2.90939439036634 1.81231349743489 1.3600606052162 4.41581355334958 10.2136427445335 40.9492782814814 35.0985452265954 14.2111616711173 8.45781983024621 11.6899974093332 12.8760212625186 7.15267713621309 45.2847333782328 11.3188962298538 5.8190836059687 6.96605920917984 11.5587339113277 15.340595459045 7.4450247641762 37.0891602891589 12.5387988652903 12.4722574455474 9.26881581881209 46.6478065660696 45.4067374440343 12.5987344413358 9.77350132029083 6.19140325384994 -7.67796673032681e-05 35.4012803999688 -0.651497928873102 44.9125154652738 26.5875248581698 33.7761934445846 10.545801889614 4.43318200276889 10.4684514830525 10.4219027148915 2.19846875741814 -1.06943761085069 39.1081180852796 4.04430708654021 11.5627890872914 3.76887292636939 3.11972602350258 11.2900089919164 18.6772562153963 48.9653834444376 32.2758553611296 2.33506823617594 15.6656000116874 5.37716320355106 5.49069168772425 4.07501963416983 2.462911788332 6.25884455002181 10.6759871466681 16.5123087157674
MDA-MB-468 69.7818538457342 64.3708085713529 66.5694479381606 12.3940440462505 76.5192749452012 8.47923883842143 20.1571205953466 49.1981384600743 8.45106064142674 10.0364955855332 27.997831211623 5.45968850702429 7.59763152216304 3.69661771367924 51.1204836361325 22.7961980737748 19.3492295422796 36.041315886722 18.1869922667133 64.1795954847586 21.9632367183231 25.2611834459596 15.8404290810543 18.4711509350603 12.3387817096111 39.9515697170218 23.7550796615281 3.47890749428377e-05 22.2269500880247 15.461401872401 2.81608345855033e-05 17.8577589078604 41.5993867894639 25.893044755717 8.28078749414377 0.000572887110209878 5.72364844267446 13.3684185043117 24.8788580388346 58.0764593346922 3.83437806327972 54.3642459899341 73.7422766131297 38.2335704890332 16.1487607580436 31.4273089236928 67.7657082398229 66.2688175607357 4.29856393761552 19.4034895211668 7.0119858107016 3.8499436887058 0.000128259189120404 14.3122703627697 46.9489823575723 18.5673651905703 39.1426077547112 24.525444325587 47.0936208366607 7.17299438084876 -4.50769768589351 0.586764586123011 3.61899292325011 18.0682890196194 18.0623090651209 62.5146762197396 30.9354321797491 18.0536539157407 20.0995300054224 20.1460479046685 17.6436888147065 3.40986939809796 61.2327319543023 17.7498001439039 20.1897202418565 12.0861780752077 16.7047002779188 22.2509852095832 3.94369953097726 58.2104216989617 13.5675714599709 17.7961128479468 15.9312446604763 61.2502148048506 57.8860575732248 16.1676044963987 16.2663164508549 7.18079442033774 6.586997979095 64.979489303892 -0.851806801617109 58.8844594401564 56.7635946527712 74.7850845906632 17.8966860909277 9.91191197422844 17.1847116029335 13.4344125998648 3.53985821713206 -4.94022734063348 68.4112540387962 -3.11172900525048 22.8095602961662 6.98131851852215 2.47332162248552 18.708205793031 20.0853495318092 46.9195471151324 59.1831637993961 12.5913737825387 16.4639788732365 11.015126489421 6.9950298323251 8.40562944193977 2.75850666863651 12.5468441181369 16.1491532578364 17.2318317099032
MFM-223 40.6687614454016 43.2686429341987 57.2047526788996 9.25053619805463 36.2155496289294 10.2133075715414 14.0055946772609 38.9254937472991 5.57545006562242 6.59551480002429 17.6770400874749 7.59236221341261 9.7499790807831 2.44674772891698 39.2056150932861 10.0145495000199 15.6234475927259 25.9442205022606 10.7195380844227 55.1977598824762 12.0005192841955 19.7315674573954 9.76931010584233 9.05372307440522 10.8549314213844 19.9737704703463 12.3240778337 11.2687787519551 11.1782478759685 9.3544327478836 26.5886889276988 8.86733091736499 16.9811317624196 19.6885562330603 9.21602362963749 24.0491546259146 10.2937577296237 12.5327520516936 19.8930902000083 33.4327201365823 17.9945733976472 30.2584326394168 51.0454296471406 18.6123453220376 8.92778471592354 13.4540477773038 46.8275031555463 48.8341868287848 7.41413605168851 9.38622301927274 4.98088407515713 5.32767052544716 20.0665653691983 9.15851258435586 26.7499960624834 8.93087573991549 24.9023855901406 84.4579695307744 61.7902411751585 5.30980965565673 6.7060347953952 7.88248393336178 6.09395100045278 17.7253172074681 9.41164465738697 49.3454121167629 23.4187005802664 10.9679926245408 13.4832152455903 9.06747069064598 9.30241050306525 5.53910187390195 50.4633763655885 12.705783249645 17.0447520074419 9.09576719613522 9.50068128826087 10.2669065329331 6.81753093077895 35.6913555668907 11.0005334437066 10.7789261913719 9.39085458561312 53.6359736989162 37.442558446373 14.9865860912741 11.1416954312883 8.42237305812086 6.61516394473597 46.1503627815173 11.7440971589269 48.2773026196522 37.6544252324352 37.5140446389913 8.25104607242005 6.81159020238761 9.34430884440664 12.2957088585132 7.5313208285682 8.68377687712163 43.4157169737951 8.01462218656784 16.9653578240718 7.84190959035887 11.1184619149619 9.24064163181521 26.3509917086872 40.3334087235342 25.903636786462 4.12261657688232 14.4574594289144 10.562297192722 0.680013398005175 5.87972050954793 7.25539794833697 11.23078645962 8.72162455492001 9.93036852403085
