,22RV1,647-V,A549,BFTC-905,BT-20,BT-474,BT-549,C32,CAL-120,CAL-148,CAL-51,Calu-3,Calu-6,CAMA-1,COLO-205,DMS-114,DU-4475,EVSA-T,HCC1143,HCC1187,HCC1395,HCC1419,HCC1428,HCC1500,HCC1569,HCC1806,HCC1937,HCC1954,HCC38,HCC70,HCT-116,Hs-578-T,HT-1197,HT-1376,HT-29,J82,KATOIII,KMS-11,KU-19-19,LS-513,M14,MCF7,MDA-MB-157,MDA-MB-175-VII,MDA-MB-231,MDA-MB-361,MDA-MB-415,MDA-MB-436,MDA-MB-453,MDA-MB-468,MFM-223,NCI-H1299,NCI-H1437,NCI-H1563,NCI-H1703,NCI-H1793,NCI-H1975,NCI-H2085,NCI-H2170,NCI-H2228,NCI-H226,NCI-H2291,NCI-H23,NCI-H3122,NCI-H358,NCI-H520,NCI-H522,NCI-H747,NCI-H838,NCI-SNU-16,RKO,RT4,SW48,SW620,SW780,SW837,SW900,SW948,T-24,T47D,TCCSUP,UACC-812,UM-UC-3,VCaP,VM-CUB-1
MDA-MB-175-VII,326.44056658844,285.721556427656,239.611565254451,260.640764758235,275.46147470147,274.21134336686,258.738859719303,330.101284156874,271.709380011863,304.482002988416,334.117218141279,245.364615143885,271.588213749455,336.903634131292,242.969954707491,245.417296682811,178.428783005828,239.022810570538,224.802793153589,257.83430613292,263.22452772897,244.106065014034,220.455848532578,398.323496658268,221.028550558905,315.127291350224,232.592659653448,267.256633659379,368.93788471334,241.911731064542,329.453563853976,270.860417037437,235.055871199186,322.45538211397,212.15652918652,233.683111075376,220.319050186669,207.009695989163,210.059595546875,312.394668898655,224.27359167882,256.35118324449,232.083433790789,0,236.412239463183,274.608538121842,232.798866544214,269.64499846293,225.399599557483,262.079014334541,298.771063244946,363.619272402686,227.676880124843,220.795815014741,306.734133228283,196.838278792044,230.590444739386,266.551138652895,395.291189779573,206.443926298043,354.506484936843,240.040145873067,229.472342327492,274.201579081445,261.725750365407,273.886761719873,274.35827169606,224.768870284839,305.660953105802,202.496238787802,313.439042782183,211.643312828588,318.065152563105,306.029592766136,206.52285324519,361.239007519437,279.512710412225,239.673835627973,191.577048025449,248.019477566713,211.808810578815,263.775956993257,216.001848049416,225.915309739545,342.65339955661
MDA-MB-231,183.308475056531,153.685261206563,156.746928548614,154.356563149576,161.436237191914,196.937295442425,177.709901431408,191.230472287022,206.895650829275,173.435966986266,178.430554037329,186.185699350907,159.404768588151,194.774877436809,210.378587073215,182.649630416944,254.164665611383,152.757173190834,231.043987504908,163.387803692677,172.246856421436,256.257533893896,239.025022931891,250.134164689295,157.562692550394,174.632524573949,293.029425587122,339.119386425732,224.768804403603,311.654180507013,178.34417232022,148.54756621467,179.580773862186,414.518222114954,157.158675339846,222.478785672328,213.569592170798,185.835890353047,188.992975663119,175.112325791432,151.055861974401,171.470230168264,192.089406950573,236.412239463183,0,174.912106637155,168.529964609017,209.219475579694,319.000448085576,172.84786981513,218.805462062114,421.749786630694,155.910935945874,226.652110207823,164.408215511846,167.865050894099,158.183809345049,154.987593642508,512.963210105792,230.593084519363,198.737134287873,166.440217117209,153.892751542736,289.205207658171,138.561856791318,348.721975329138,130.243589009256,156.100406232686,172.915576313795,219.920243645784,168.964794955308,234.507362460431,165.95143400348,161.686023734421,214.094253844213,210.135563792197,160.380622183733,166.94279412036,193.12097312347,154.668862837746,150.966623584583,199.038828709842,184.049985834267,189.890834792942,191.436854579748
MDA-MB-361,191.046142086475,179.014810903159,171.647580413605,169.079000249882,193.457578633681,199.090735097262,225.625212842545,212.588574656996,246.826606364659,200.739967193293,195.730728091177,208.42480257205,178.029723394103,213.574831879193,227.707144722112,207.245384341668,296.886401826652,193.704542495646,248.89336000954,216.204748258702,194.034035403836,255.778490523721,244.544438680868,250.717224424555,196.603689210162,189.946578950395,321.105395717878,366.71695923145,232.65756936122,335.159516746338,183.663223963476,188.234571770574,214.099593757985,450.408631177428,191.280077976047,258.478304928207,243.60949298231,208.537236460294,214.842646363421,194.897162401238,194.953678562217,198.8170429989,212.474428215154,274.608538121842,174.912106637155,0,196.650220934578,234.202588088558,336.260293696302,218.664422693271,229.544977428298,445.103033316938,196.205256637723,260.836533128147,183.071999157661,210.347991477793,215.568524645391,196.095363244251,533.358547864559,272.859234760992,209.867295764057,182.172354972417,186.52253889677,291.545117006814,164.175830614101,366.336595331642,183.504522254692,193.422664311933,196.182911310067,265.059762785572,189.865364394654,265.718471154118,192.853629648793,186.759586933897,232.167847834225,222.251784733325,176.340949476659,193.690749325083,237.60391526017,190.923077813713,191.491303633022,220.846227655541,227.887232910245,220.979760015182,201.084351338011
MDA-MB-415,201.751913137111,182.778958205071,172.42402428022,176.942138184299,195.371502061164,232.074158472164,206.094241511391,210.056438088998,244.607999386321,197.668162263181,191.661566211569,196.984371793118,191.293960222243,218.566917678587,222.211869832521,195.994932415459,262.051777357131,177.248456135759,232.639266422273,180.239853464882,183.06571604894,282.004819960178,257.864125466003,266.002768857279,193.920598264468,203.186603302365,309.925042461154,349.699347524713,239.118547514551,302.916072563039,195.74592186717,186.903668713602,201.240982279057,426.037296124466,168.403687667513,254.580934866056,224.031371488203,197.333288360294,203.033820280745,193.894427077497,163.938858652693,200.428856685006,195.066831893032,232.798866544214,168.529964609017,196.650220934578,0,210.53515398548,320.541271471059,192.589556592435,228.233869158252,437.922455791687,186.086801726474,254.270195543543,183.946716400499,194.043894731924,188.447548136929,189.15915461553,518.076894898355,261.400835430492,218.593482562381,182.447122028988,177.375114437309,294.390019141946,171.003529639671,348.910545616851,171.694014885381,187.02729124798,205.546403103649,214.791442202569,189.961495986054,250.177537997193,177.544223560915,178.508748556395,211.828216707508,228.333288074885,190.311695336773,191.736720920016,192.106936192786,197.960243459536,166.818879156264,199.913014311366,204.591332706523,219.780519648884,209.759461151157
MDA-MB-436,239.314829168228,217.889221355111,211.339788536568,206.266686005948,214.919045344482,249.981981367048,202.662451818972,244.888725871926,254.935950210987,230.300746789304,235.402611177059,240.862198377334,210.651409227801,260.945359659417,244.774584802281,229.522124550795,269.637586313017,213.008842206131,257.249717048271,203.596245553645,210.431848368982,291.801582137409,273.989952104732,302.619812360203,208.431614240809,240.47970250606,308.103559408139,357.734625746918,272.89517612243,317.862301328419,238.311268589973,216.039690493739,231.784963910112,419.348430998326,201.367843325034,263.969368375092,261.316414694116,239.999537930404,238.480092433985,225.989240862377,204.10935356112,245.367870799771,218.362677961244,269.64499846293,209.219475579694,234.202588088558,210.53515398548,0,343.102704734688,214.167092570851,260.410894821547,440.455824823138,237.864524958485,269.057979589079,215.087756015264,225.288711822379,228.142687530851,222.518328318235,513.35486042968,280.499895854845,257.471542225702,201.581803447752,196.739084015438,296.556089819582,203.001561786469,354.210890059567,217.512420522775,208.19691749765,240.304888605825,256.394025333809,226.571244109973,275.328995010732,226.755328795811,225.805367169815,240.620226852933,260.862709716081,204.80150106353,212.61712393573,227.360828215336,244.47326231889,203.875496231154,229.006438623785,226.765434064685,237.575036807135,247.498865309957
MDA-MB-453,419.048722671148,374.744184661678,332.795777426021,335.560152242137,365.888586182694,349.458736691647,329.026292928275,427.803769718788,314.908875609511,405.949629802344,427.740564029136,316.610679855026,360.246262012422,431.46747251498,292.069914410973,321.292701660812,213.769972546218,324.426042887144,269.21557929415,352.1319949292,344.856165815197,281.615642912971,282.117936831515,490.830923065356,305.703735678891,392.854637929691,228.015771604732,271.058282149399,459.738649393415,264.129582823802,421.658589853329,351.366148763316,289.158156682825,286.786240638184,294.389082115085,271.237132938429,260.292342575375,289.842815946125,275.485900273293,406.431057848781,303.044683885241,332.514953492186,318.320834546706,225.399599557483,319.000448085576,336.260293696302,320.541271471059,343.102704734688,0,333.466585035133,380.164092855746,320.936722541819,303.58498643708,257.257653316656,389.005094217707,272.730658631497,316.749178407119,353.518382718793,349.501991661798,228.584484144425,448.003669754338,326.033834804332,313.34992866241,275.73948236228,334.397195504407,243.302187854402,354.740963163474,311.148646697877,391.576559053704,237.868680647143,413.168294888678,238.328185610355,413.466010068533,404.600333158966,235.355402105026,447.517723533261,356.672719366586,329.34640871924,237.720625895285,322.763854989921,296.926736129836,339.587574615622,268.145663817931,289.352198640387,434.742874044028
MDA-MB-468,224.625625720445,191.811554026436,196.895359087982,184.657105680627,192.637353884765,230.424022878558,176.147149494619,235.436290749787,233.080361244169,215.78522346393,220.030901126111,221.813300569017,208.078880623659,241.346543742476,239.182428278461,206.551625602554,263.05501098435,192.895240578078,241.299117065401,176.663911798629,217.214605916622,286.491243830038,273.712567602416,286.105483734518,199.41235594681,204.895272736087,302.091170530692,343.149088848571,261.356563759009,305.908670345942,220.687376203118,179.207503507746,204.302726680058,414.205373973679,192.682213615651,250.782972105705,236.560219314894,218.849848217762,227.280250925118,211.706716887556,177.710728877998,232.52332482329,204.771281469171,262.079014334541,172.84786981513,218.664422693271,192.589556592435,214.167092570851,333.466585035133,0,253.850892840685,423.185001552769,206.489883387118,251.283505879074,195.099943298304,210.590555182802,204.883576965597,194.560598302577,508.873888304035,258.399085629723,243.049967939437,210.707580315489,199.432004421344,299.634019086977,184.911186894497,348.917794304638,180.432206777714,188.598825391461,214.923711774539,231.719512708115,213.868605094222,253.206054125556,212.916734391787,202.098363194744,231.560796047761,247.305062118061,203.835200971292,201.854090513302,211.328880937552,213.986509402475,195.72218198813,232.141413255689,214.837569193124,224.567224786489,228.307357320847
MFM-223,216.684162638219,221.074215554581,224.5446905948,223.497325065537,230.878402689798,257.752589893007,260.191572162957,235.296358983469,281.96976696336,205.850862285853,214.948392779682,243.1539123062,220.581726055088,231.788373949993,280.650115773605,234.402257319126,321.535383304681,235.503086313945,297.836209166825,237.739903974475,236.428844675718,323.791927528606,289.789750382752,261.987713328352,238.618211818314,230.417713054285,370.814088470135,410.101286065653,245.291025611801,384.163405548295,221.3746224377,225.418319186088,271.535814771114,486.402640171348,241.852013517669,302.79770575657,306.126458843976,250.343413272671,266.923355615923,222.790810912904,229.139726887606,248.051747225439,245.999142759543,298.771063244946,218.805462062114,229.544977428298,228.233869158252,260.410894821547,380.164092855746,253.850892840685,0,498.890517809181,228.600200025595,311.39659818429,219.629848555308,249.73912521496,238.824560730476,237.661049986042,588.007984926983,315.538657021879,230.956560940482,233.502033038,225.144401959938,355.593708745001,219.893939489691,411.854247440831,228.508378021953,244.727399644686,222.892598207764,305.369894937956,215.827561271248,316.437069502161,208.122917186804,219.236056872849,286.173874049684,240.514467237633,222.134489421132,239.351784360586,268.798973821854,207.7067185617,234.75872626757,252.212117467528,276.871443175004,273.034296268377,225.303359027168
NCI-H1299,529.174606527408,482.844846588061,433.897422910021,436.187419779688,475.415773880858,448.673558698416,418.541915817458,536.136397949752,387.409943428753,529.70160910708,537.886560533546,415.762062903848,454.688636148199,547.45258611531,403.533697722811,405.018648129184,340.444789787528,417.813749056149,364.320478522367,455.99235872803,450.606441534779,359.8832314678,378.132481376325,599.199966660009,415.353921637624,507.865973832305,290.590763840719,330.648480453629,572.079644718899,340.57678751982,529.29724936977,446.924595107201,368.373941249981,292.006726331327,396.34193896239,345.46043003642,331.818617713018,406.461039213604,373.583621641083,519.049512990586,402.265466628297,428.363468835731,433.61281721963,363.619272402686,421.749786630694,445.103033316938,437.922455791687,440.455824823138,320.936722541819,423.185001552769,498.890517809181,0,416.662644608608,351.865473851983,493.24223022114,370.478487732349,432.870074113235,454.523002440946,363.183240970093,320.591772614165,546.692945975365,421.678096640528,415.407290826113,369.355736428508,447.049204670886,283.666328105763,455.044236764726,416.323780362619,496.179611468934,330.532563236812,518.387575144884,318.300279660691,524.042516456792,505.662371017489,328.642723960912,557.244443729228,463.331153549558,418.161828291462,347.077640946796,435.57315806036,400.837955071358,447.808916562061,348.729654152724,373.749329724936,542.89823885757
NCI-H1437,210.487956546079,189.190006595032,168.769004635302,169.618452343074,189.837203451388,220.039242702057,211.228520075605,227.257902366945,231.814735324421,208.345514679818,215.186177705983,193.990543350361,177.132278560232,217.878242141244,222.557909292309,192.98363651109,246.778865346145,178.487890721261,220.37840924934,200.673285449291,198.179759066624,266.876401032474,233.295908778353,273.862246292664,176.732550839976,206.404928005806,290.087290090667,334.255145424488,248.213420954876,299.616395901934,210.175498067797,182.765923593694,185.536694491022,407.294063728159,168.398426311685,238.996839572186,219.650425088099,189.772205421168,188.204961220646,204.409754938267,165.21751253424,184.994639657833,209.797909740381,227.676880124843,155.910935945874,196.205256637723,186.086801726474,237.864524958485,303.58498643708,206.489883387118,228.600200025595,416.662644608608,0,228.770549532207,193.244017675139,176.977137083746,174.249758317102,183.931401992422,507.985397631743,229.714115593094,226.536116161516,172.345757305684,173.755529577876,250.365177970782,165.140023600634,330.379783897288,179.907887246432,169.736707779142,196.879711790178,223.771790223771,203.599185424174,222.399225012474,203.79418619912,198.048452240288,209.808161399116,236.440121652856,175.53318273598,202.476940257144,194.766213231548,154.770136680568,164.032867018405,210.361290761179,193.39804059712,197.389504144205,216.014928076965
NCI-H1563,314.93843108038,267.268913978417,226.348015585148,244.895436168087,279.296551330945,264.587272234319,249.091320062394,329.535575495177,237.800477609822,316.249159147443,324.609556624393,222.912937351444,247.837755036117,335.864002712526,224.916002397146,254.996521717607,230.52995368477,246.515601753474,227.020822047503,273.074537166947,263.521241915566,241.984054844823,251.916779643653,386.542155643057,233.741197944991,292.041378579947,223.723895998633,281.810365851826,361.852213860824,257.502816822205,317.146166607047,258.168336837109,201.054291166039,322.628191162086,230.112330772147,208.724321294662,219.650279054547,233.782406921204,229.072697557124,299.918376269256,224.691258138443,251.656136719842,250.980350947629,220.795815014741,226.652110207823,260.836533128147,254.270195543543,269.057979589079,257.257653316656,251.283505879074,311.39659818429,351.865473851983,228.770549532207,0,285.434767285034,185.357069209771,230.422721532263,248.191680646825,414.697471252412,208.58367172738,332.951646528408,235.287148018484,240.017223375976,251.144248064532,242.04896693437,265.902346947096,258.83138765852,213.338200905684,294.480111620908,222.494797919751,314.771759554438,178.25440307606,312.97584799289,300.147999986351,203.907056942931,347.022995744687,262.643802492316,252.930403996293,201.250555673812,237.342120747228,211.09430381142,266.381132183383,198.727148160745,207.433125164425,329.728066694173
NCI-H1703,129.394895635979,141.27369851087,172.412865912913,169.736178761779,171.150854098037,225.487084479244,179.743694510714,144.492945781487,252.871174996559,138.362713335968,122.11627267474,218.89229434286,162.646124935881,143.715822837623,247.604751592802,209.785880908464,323.967787181584,178.135496108214,259.954732117771,172.096815250677,179.482007323319,311.212718674924,296.053602244785,180.8916549492,194.776404393411,154.078019241111,371.696568435046,405.919701587673,160.756052088838,364.096870235913,125.066101140174,154.807423461006,225.172365689152,489.383250900556,205.463173032111,280.720280600983,281.047753716539,221.857596001611,245.593562193452,122.282191914764,193.435783961936,203.200734277807,215.383175289927,306.734133228283,164.408215511846,183.071999157661,183.946716400499,215.087756015264,389.005094217707,195.099943298304,219.629848555308,493.24223022114,193.244017675139,285.434767285034,0,230.067368051979,206.224704073649,156.879241638562,589.014766785118,315.280408413757,143.672515113363,184.463237933617,192.519463170262,323.846866543701,149.661948622862,411.796927518285,153.08009828938,190.656079346091,161.291102840059,287.038679957828,123.814010028146,300.915822429611,122.31569728463,137.872487455215,276.304762850432,152.267262188386,145.647066517566,207.128739913413,260.978885782965,189.459415495508,184.527150480735,215.070651079188,243.389721402729,241.406419711849,132.066852419631
NCI-H1793,246.837065721438,220.551968075721,175.054736371068,187.889680767225,201.282916406781,221.905745497046,195.956750131097,259.443974865982,209.793628258381,246.449512128831,250.739105344525,176.971022069051,177.67087425288,264.461581673798,202.210857330666,201.572662457947,216.33731490466,181.552445821931,202.591554386853,219.355258644815,194.71112109542,219.412517640496,222.398253363556,320.340189741537,175.871689749505,234.917367939931,236.367561620797,299.338357336545,292.152923826591,264.217002535725,246.408352544064,190.455455226402,185.233498976359,349.078075568531,170.341362169925,194.106439740951,190.105347460741,180.462204880366,170.180394851627,229.944101892435,155.128367435553,192.717101871529,200.66498901661,196.838278792044,167.865050894099,210.347991477793,194.043894731924,225.288711822379,272.730658631497,210.590555182802,249.73912521496,370.478487732349,176.977137083746,185.357069209771,230.067368051979,0,180.675605494159,183.837963577723,455.791639947348,204.989542634895,265.410572039738,158.480430845377,173.560651778504,251.237492175797,175.653600422335,284.347733613189,202.060421165586,168.527675254278,221.077500973988,192.550048951326,236.671863781398,188.784287007042,237.740313305549,229.307830299034,177.155396556209,273.938687655035,203.192433791385,175.375440079845,165.959247246661,181.301432968577,161.635506286201,220.525262363906,164.128670483582,190.564897598422,257.718515165074
NCI-H1975,220.472371715564,193.963064072559,183.715974109397,173.246308959762,202.682846114196,217.021956319722,212.123072784728,219.062086057093,240.261117784368,210.104683275128,222.558398921945,212.893219536687,180.555305316428,233.854982231374,236.393571086121,210.161170075898,253.136606941981,187.727789262954,241.036611352198,196.272381576262,190.57268869876,278.230109259939,263.468159259987,285.44512892474,189.802024676295,211.034587319399,291.402852716311,348.63501451828,264.004249936132,297.384971920653,222.217802507842,191.176534735052,198.44869129247,413.384694406226,203.147758656309,256.925556768981,227.986385553456,205.972952753069,205.881775487547,211.764632879615,174.839483810701,198.982169035818,210.054027367099,230.590444739386,158.183809345049,215.568524645391,188.447548136929,228.142687530851,316.749178407119,204.883576965597,238.824560730476,432.870074113235,174.249758317102,230.422721532263,206.224704073649,180.675605494159,0,189.536333630986,501.278730762966,248.898673316297,239.88774726089,181.843015303399,173.007957294866,282.125359541224,177.789234373993,350.633748910038,185.561000510757,181.961139370588,212.781852170298,225.367077047753,214.584170752984,240.112011691686,205.704608781731,194.10466280452,234.704218454377,252.189753942012,187.256349181866,204.38550414667,210.385241888732,192.866466203622,176.183408490671,234.245643988245,207.100305236068,221.383204430015,223.050347154862
NCI-H2085,159.159935502273,159.651405127482,147.670601613884,170.223521768429,177.427593871737,206.613349213342,179.009604436554,165.106782381841,234.366713152573,167.228118023881,170.475773380323,198.505715301782,146.651566284201,183.840613160394,225.066007107505,202.329096282518,283.92884078273,176.280234551499,257.541118122791,168.27320846092,159.618572730339,278.086678198735,268.639055449709,226.232784980194,171.873567328489,178.995975809041,326.236452143368,367.561292451737,207.142517457791,328.462139342514,165.055269456804,143.011711936133,204.076479456453,448.569856399589,174.675576680391,248.326088214421,233.269125441546,196.519288553935,216.90987621229,142.830535786189,164.168648192103,181.994916411221,198.484795237952,266.551138652895,154.987593642508,196.095363244251,189.15915461553,222.518328318235,353.518382718793,194.560598302577,237.661049986042,454.523002440946,183.931401992422,248.191680646825,156.879241638562,183.837963577723,189.536333630986,0,530.167109206766,282.38455476424,177.073618719088,167.089303563887,177.86486634251,308.482881429785,140.977017144262,375.37056571605,153.319274645135,171.708776508897,168.709193397889,253.723703433262,161.993225776559,249.202950050001,156.58747638757,157.341299462536,235.705493336787,191.731307994924,154.056837366125,185.955639681312,235.397210675962,179.675004562858,177.621493500668,218.410438124845,208.74792403554,206.968502744736,170.728709196031
NCI-H2170,620.73690426624,564.604857268608,510.210756198588,536.313464431037,556.054391349719,531.686432810941,510.851126246902,620.052288827857,475.777486822456,608.449940734443,634.901692877592,501.979650880964,542.46131697076,639.726916885662,464.395524399631,504.61051193425,361.527545801323,505.803300112034,461.309530267854,524.555846512604,527.782267024771,447.851620987815,460.898108088986,699.726203853661,495.561691505328,594.281230824027,339.686861727646,362.483863321645,665.346588277663,358.782147154568,627.81471960858,544.627589047903,463.188366682319,327.73459989689,477.65068050219,438.395840215501,403.198183697004,470.086867408959,461.990048406666,599.568784131348,490.330784039179,513.70986411108,502.219496813331,395.291189779573,512.963210105792,533.358547864559,518.076894898355,513.35486042968,349.501991661798,508.873888304035,588.007984926983,363.183240970093,507.985397631743,414.697471252412,589.014766785118,455.791639947348,501.278730762966,530.167109206766,0,397.250826089598,649.291196753859,519.009286512538,507.778348732067,428.439550531437,531.673289884243,342.662976992997,553.032090114878,498.342647594234,592.509638827216,390.612191377398,617.01912655039,381.03608939623,617.203855133863,597.298459657813,396.995686649271,658.876232942036,546.031718884738,494.90245648724,428.722110715195,536.861723467188,481.386029104007,532.408783522448,441.353575129003,454.74039392206,639.291061803721
NCI-H2228,338.431983553974,293.699227222931,256.604863479358,256.681016588401,286.032955181588,283.56707624633,261.436570066597,355.678741204192,252.066235991,325.92178971444,345.339523126608,240.367795878571,280.12729217026,355.119255692357,251.409514677589,254.05908939728,198.946604535959,260.191692929411,242.430445344895,275.961119723619,285.679878561962,269.56977763079,239.223942823974,406.354266903486,251.946768393544,321.583114685143,215.471865193411,266.523437037802,383.772354219084,249.751172202224,342.518640630479,286.413378103515,219.167195605034,302.195250746351,230.643799042798,228.906634520202,217.101094337303,233.776783037853,229.225431458915,324.747334337632,246.486197539638,268.138842643671,263.725528232055,206.443926298043,230.593084519363,272.859234760992,261.400835430492,280.499895854845,228.584484144425,258.399085629723,315.538657021879,320.591772614165,229.714115593094,208.58367172738,315.280408413757,204.989542634895,248.898673316297,282.38455476424,397.250826089598,0,359.284528738553,251.300522653692,245.087369570537,262.508019764984,257.019268279146,241.585127226002,272.202943155421,215.155763881802,320.325623041774,201.173475504455,331.431064681477,209.551002556702,330.18397479286,316.013720044593,189.093299876578,362.098787466317,279.421379428927,247.709133510892,186.362439611116,237.829830125198,221.532328371137,276.557359677705,220.710564670625,230.12043055361,352.426273531624
NCI-H226,85.7442377878833,156.131536790497,182.316955370284,191.430407659664,185.259250197586,243.335178586934,235.157076042608,119.96523340894,297.047037225517,125.935924283236,79.6498219580245,250.15877793098,158.734500807387,121.67500271701,285.866103239366,246.247359672068,380.881910982884,226.870893828043,314.611392530582,202.752618133264,204.706332926646,354.05168512072,334.074674695229,128.212889826431,237.010897441516,161.968815530208,422.944026925597,461.289434581379,125.653124921257,430.168174457598,86.5599112063287,181.128440476156,262.679394921687,550.212938284486,234.052832665693,327.669417922872,323.933916331358,257.57435756483,277.435022482407,105.78065605532,221.708462540023,226.379686765536,253.344963525942,354.506484936843,198.737134287873,209.867295764057,218.593482562381,257.471542225702,448.003669754338,243.049967939437,230.956560940482,546.692945975365,226.536116161516,332.951646528408,143.672515113363,265.410572039738,239.88774726089,177.073618719088,649.291196753859,359.284528738553,0,209.682579633266,224.098339302324,376.723873089297,165.056723157072,467.484901683471,173.212115809044,223.739815837738,149.850644111912,338.831238674691,101.094516029649,338.782582512273,88.5848931635451,117.27289447694,318.550941285073,114.341624760764,174.579757375516,231.866853216079,303.337705259868,209.231739888898,235.459134180051,247.122795430338,282.674438261847,273.328223455246,92.338482873383
NCI-H2291,188.397918788199,191.176460372922,163.990807704195,165.03046414345,182.251082484814,219.680554702441,189.366060289785,192.1591043237,230.350414690601,197.94732632763,192.353955471654,189.465125416649,156.398950811573,214.65815824284,233.73167722347,202.283675679353,258.042659052968,177.172886481503,234.96823773408,193.89603692402,165.526378617335,256.482882625276,243.808133370945,258.83662810752,170.739250135541,198.694750723222,290.767466753856,348.213394462632,235.236337256919,297.995750918323,185.57981493154,148.078140139886,194.618137318118,415.537440244196,169.361823539918,243.16266513359,220.746831187087,184.04941485969,189.900821244941,185.607271440013,146.589080742891,189.064344791959,206.330617578395,240.040145873067,166.440217117209,182.172354972417,182.447122028988,201.581803447752,326.033834804332,210.707580315489,233.502033038,421.678096640528,172.345757305684,235.287148018484,184.463237933617,158.480430845377,181.843015303399,167.089303563887,519.009286512538,251.300522653692,209.682579633266,0,164.903733367661,286.395440778867,155.268865271715,342.232102582302,172.283812236277,168.483992296811,181.575695337524,232.111732808602,174.381100956866,236.742862828401,179.958855321255,179.239256565958,220.523555645667,221.805733308574,157.067518479111,185.683615478643,206.333211597428,181.995873181958,163.811273945516,223.184894364497,202.36938989161,198.75572509133,201.340066586762
NCI-H23,207.68677560186,177.988841857839,170.233260374786,152.837888153071,171.889491870578,205.030546447167,198.777300951379,213.162386577797,219.792620524671,199.149640233422,205.069052485672,191.667054994157,168.882815834915,216.593387455618,213.258895172641,180.006468145017,251.573989229945,172.259563140486,221.377409202249,194.318770384709,179.807123051458,246.926811979958,222.514023493148,267.82380825717,155.787992385412,198.512233787453,288.665400480984,337.165327864463,243.260768363558,298.766864484508,202.627134110121,171.933876132727,193.058400316926,403.287642275526,155.47718489794,229.763401743439,215.541537500908,187.313606791049,173.91361011752,202.95513269985,156.177571430692,185.548680658105,194.231443945853,229.472342327492,153.892751542736,186.52253889677,177.375114437309,196.739084015438,313.34992866241,199.432004421344,225.144401959938,415.407290826113,173.755529577876,240.017223375976,192.519463170262,173.560651778504,173.007957294866,177.86486634251,507.778348732067,245.087369570537,224.098339302324,164.903733367661,0,271.700196898642,148.707191080538,334.415556489807,166.932877226448,175.765092449424,192.985689028043,221.914131478505,192.461081207851,245.88867447978,193.706792315326,189.949306862841,206.15668906567,226.015942235377,170.915745801537,179.262064021385,196.837637710064,178.439742601651,181.157228737017,199.719308043885,188.47714287769,204.27316621841,210.974262414535
NCI-H3122,361.546362847302,319.762297085255,287.559171350473,288.296976322832,318.784735958976,316.382747275231,292.993937986601,371.199772618881,297.075495989011,355.867659707216,367.370078273865,298.471146334394,296.947970983133,377.35284149023,279.122316720505,291.674868136152,267.18566524786,284.016309047696,262.375543582939,320.666118037197,298.220435587993,281.904816987664,297.42971020545,425.95174901992,293.656348108906,338.415954597593,279.167471998222,321.863364975297,404.655136805265,298.690134070975,359.266938194849,317.074828919912,262.97812472226,345.580352796632,279.790445056515,280.515829228524,259.375087004361,284.658078558126,269.518760718945,346.229485161247,271.534007270776,296.082239364432,300.941588253746,274.201579081445,289.205207658171,291.545117006814,294.390019141946,296.556089819582,275.73948236228,299.634019086977,355.593708745001,369.355736428508,250.365177970782,251.144248064532,323.846866543701,251.237492175797,282.125359541224,308.482881429785,428.439550531437,262.508019764984,376.723873089297,286.395440778867,271.700196898642,0,286.644358793675,298.907555548367,310.796364810206,275.622663389085,342.560428165945,246.823977686999,356.741327393249,249.934283399576,355.619504367049,345.724065436809,244.641360817861,387.197905965351,304.115122251656,290.553575520066,243.669582498154,301.797767925169,263.134079572242,294.520305928461,250.367156202159,267.635129274921,366.702081739261
NCI-H358,148.019361277783,138.84659650848,142.754739727777,140.607073863905,149.846867097367,202.811501100221,176.072567883506,167.47185458904,228.742402911544,158.483374777257,146.903952787344,199.30375339786,142.825282524013,168.568037362053,201.610412081135,188.895503072379,272.068457125836,165.875722827593,236.105490370369,168.515490823393,158.074919720464,268.896587909652,251.929351739553,218.424158321003,161.755766440896,167.450640841416,312.741477602724,354.659561924693,188.287681919164,323.106893288786,143.640149677293,136.195511154843,182.367749273347,435.615678890587,158.682965195753,235.491243354093,230.701146623318,192.631126303893,199.609736305842,139.073563385105,151.734361146642,167.992384381423,187.974927034604,261.725750365407,138.561856791318,164.175830614101,171.003529639671,203.001561786469,334.397195504407,184.911186894497,219.893939489691,447.049204670886,165.140023600634,242.04896693437,149.661948622862,175.653600422335,177.789234373993,140.977017144262,531.673289884243,257.019268279146,165.056723157072,155.268865271715,148.707191080538,286.644358793675,0,356.855948234511,144.468201876659,169.464149620452,156.022732477254,234.683855800747,137.777071065512,244.399419753236,139.234733719058,142.849466259395,215.736007796327,181.396587289407,136.600629946252,171.177140444639,197.040611936985,154.791068558654,166.071153281706,196.167879353643,201.093917748733,194.423803677596,161.577505334397
